COMPANYCODE	SSNAME	SHAREHDNAME	SHAREHDTYPE	SHARESTYPE	RANK	SCODE	SNAME	RDATE	SHAREHDNUM	LTAG	ZB	NDATE	BZ	BDBL	SHAREHDCODE	SHAREHDRATIO	BDSUM	ZDF10	ZDF30	ZDF60,NOTICEDATE,ATTACHTYPE,ATTACHSIZE,ENDDATE,NOTICETITLE,INFOCODE,CDSY_SECUCODES,ANN_RELCOLUMNS,ANN_RELCODES,EUTIME,TABLEID,Order,Url
,2020-07-21T00:00:00+08:00,0,4276.0,2020-07-21T00:00:00+08:00,金融街:2020年面向专业投资者公开发行公司债券(第一期)募集说明书摘要,AN202007211393071841,"[{'SECURITYVARIETYCODE': '1000002051', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '000402', 'SECURITYFULLNAME': '金融街', 'SECURITYSHORTNAME': '金融街', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002001', 'TRADEMARKET': '深交所主板', 'LISTINGSTATE': '0', 'COMPANYCODE': '10000675', 'Eid': 0}, {'SECURITYVARIETYCODE': '1002312071', 'SECURITYTYPECODE': '060', 'SECURITYCODE': '149174', 'SECURITYFULLNAME': '金融街控股股份有限公司2020年面向专业投资者公开发行公司债券(第一期)', 'SECURITYSHORTNAME': '20金街01', 'SECURITYTYPE': '债券', 'TRADEMARKETCODE': '069001002', 'TRADEMARKET': '深圳证券交易所', 'LISTINGSTATE': '9', 'COMPANYCODE': '10000675', 'Eid': 0}]","[{'COLUMNCODE': '001002008', 'COLUMNNAME': '其他', 'NodeName': None, 'Eid': 0, 'Order': 999}, {'COLUMNCODE': '003006001', 'COLUMNNAME': '募集公告', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002001', 'SECURITYCODE': '000402', 'COMPANYCODE': None, 'Eid': 0}, {'CODETYPE': '060', 'CODEMARKET': '069001002', 'SECURITYCODE': '149174', 'COMPANYCODE': None, 'Eid': 0}, {'CODETYPE': '058001001', 'CODEMARKET': '069001002001', 'SECURITYCODE': '000402', 'COMPANYCODE': None, 'Eid': 0}, {'CODETYPE': '060', 'CODEMARKET': '069001002', 'SECURITYCODE': '149174', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-21T11:04:44+08:00,2.070000083042471e+17,999.0,"http://data.eastmoney.com/notices/detail/000402/AN202007211393071841,JWU5JTg3JTkxJWU4JTllJThkJWU4JWExJTk3.html"
,2020-07-21T00:00:00+08:00,0,17479.0,2020-07-21T00:00:00+08:00,金融街:2020年面向专业投资者公开发行公司债券(第一期)募集说明书,AN202007211393071842,"[{'SECURITYVARIETYCODE': '1000002051', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '000402', 'SECURITYFULLNAME': '金融街', 'SECURITYSHORTNAME': '金融街', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002001', 'TRADEMARKET': '深交所主板', 'LISTINGSTATE': '0', 'COMPANYCODE': '10000675', 'Eid': 0}, {'SECURITYVARIETYCODE': '1002312071', 'SECURITYTYPECODE': '060', 'SECURITYCODE': '149174', 'SECURITYFULLNAME': '金融街控股股份有限公司2020年面向专业投资者公开发行公司债券(第一期)', 'SECURITYSHORTNAME': '20金街01', 'SECURITYTYPE': '债券', 'TRADEMARKETCODE': '069001002', 'TRADEMARKET': '深圳证券交易所', 'LISTINGSTATE': '9', 'COMPANYCODE': '10000675', 'Eid': 0}]","[{'COLUMNCODE': '001002008', 'COLUMNNAME': '其他', 'NodeName': None, 'Eid': 0, 'Order': 999}, {'COLUMNCODE': '003006001', 'COLUMNNAME': '募集公告', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002001', 'SECURITYCODE': '000402', 'COMPANYCODE': None, 'Eid': 0}, {'CODETYPE': '060', 'CODEMARKET': '069001002', 'SECURITYCODE': '149174', 'COMPANYCODE': None, 'Eid': 0}, {'CODETYPE': '058001001', 'CODEMARKET': '069001002001', 'SECURITYCODE': '000402', 'COMPANYCODE': None, 'Eid': 0}, {'CODETYPE': '060', 'CODEMARKET': '069001002', 'SECURITYCODE': '149174', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-21T11:03:11+08:00,2.070000083042471e+17,999.0,"http://data.eastmoney.com/notices/detail/000402/AN202007211393071842,JWU5JTg3JTkxJWU4JTllJThkJWU4JWExJTk3.html"
,2020-07-21T00:00:00+08:00,0,156.0,2020-07-21T00:00:00+08:00,亿利达:2020年第一次临时股东大会决议公告,AN202007201392970302,"[{'SECURITYVARIETYCODE': '1000009321', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '002686', 'SECURITYFULLNAME': '亿利达', 'SECURITYSHORTNAME': '亿利达', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002003', 'TRADEMARKET': '深交所中小板', 'LISTINGSTATE': '0', 'COMPANYCODE': '80133642', 'Eid': 0}]","[{'COLUMNCODE': '001002003003', 'COLUMNNAME': '股东大会决议公告', 'NodeName': None, 'Eid': 0, 'Order': 999}, {'COLUMNCODE': '001002001002001001', 'COLUMNNAME': '增发预案', 'NodeName': None, 'Eid': 0, 'Order': 107}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002003', 'SECURITYCODE': '002686', 'COMPANYCODE': None, 'Eid': 0}, {'CODETYPE': '058001001', 'CODEMARKET': '069001002003', 'SECURITYCODE': '002686', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-21T10:02:42+08:00,2.070000083016021e+17,107.0,"http://data.eastmoney.com/notices/detail/002686/AN202007201392970302,JWU0JWJhJWJmJWU1JTg4JWE5JWU4JWJlJWJl.html"
,2020-07-21T00:00:00+08:00,0,346.0,2020-07-21T00:00:00+08:00,双林生物:2020年第四次临时股东大会决议公告,AN202007201392970992,"[{'SECURITYVARIETYCODE': '1000002052', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '000403', 'SECURITYFULLNAME': '双林生物', 'SECURITYSHORTNAME': '双林生物', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002001', 'TRADEMARKET': '深交所主板', 'LISTINGSTATE': '0', 'COMPANYCODE': '10000676', 'Eid': 0}]","[{'COLUMNCODE': '001002003003', 'COLUMNNAME': '股东大会决议公告', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002001', 'SECURITYCODE': '000403', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-21T10:02:32+08:00,2.070000083016112e+17,999.0,"http://data.eastmoney.com/notices/detail/000403/AN202007201392970992,JWU1JThmJThjJWU2JTllJTk3JWU3JTk0JTlmJWU3JTg5JWE5.html"
,2020-07-21T00:00:00+08:00,0,262.0,2020-07-21T00:00:00+08:00,ST云网:2020年第一次临时股东大会决议公告,AN202007201392971097,"[{'SECURITYVARIETYCODE': '1000008302', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '002306', 'SECURITYFULLNAME': 'ST云网', 'SECURITYSHORTNAME': 'ST云网', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002005', 'TRADEMARKET': '深交所风险警示板', 'LISTINGSTATE': '0', 'COMPANYCODE': '80024432', 'Eid': 0}]","[{'COLUMNCODE': '001002003003', 'COLUMNNAME': '股东大会决议公告', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002005', 'SECURITYCODE': '002306', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-21T10:02:20+08:00,2.0700000830161178e+17,999.0,"http://data.eastmoney.com/notices/detail/002306/AN202007201392971097,U1QlZTQlYmElOTElZTclYmQlOTE=.html"
,2020-07-21T00:00:00+08:00,0,9565.0,2020-07-21T00:00:00+08:00,金融街:2020年面向专业投资者公开发行公司债券(第一期)信用评级报告,AN202007211393071839,"[{'SECURITYVARIETYCODE': '1000002051', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '000402', 'SECURITYFULLNAME': '金融街', 'SECURITYSHORTNAME': '金融街', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002001', 'TRADEMARKET': '深交所主板', 'LISTINGSTATE': '0', 'COMPANYCODE': '10000675', 'Eid': 0}, {'SECURITYVARIETYCODE': '1002312071', 'SECURITYTYPECODE': '060', 'SECURITYCODE': '149174', 'SECURITYFULLNAME': '金融街控股股份有限公司2020年面向专业投资者公开发行公司债券(第一期)', 'SECURITYSHORTNAME': '20金街01', 'SECURITYTYPE': '债券', 'TRADEMARKETCODE': '069001002', 'TRADEMARKET': '深圳证券交易所', 'LISTINGSTATE': '9', 'COMPANYCODE': '10000675', 'Eid': 0}]","[{'COLUMNCODE': '001002008', 'COLUMNNAME': '其他', 'NodeName': None, 'Eid': 0, 'Order': 999}, {'COLUMNCODE': '003009001', 'COLUMNNAME': '信用级别变动', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002001', 'SECURITYCODE': '000402', 'COMPANYCODE': None, 'Eid': 0}, {'CODETYPE': '060', 'CODEMARKET': '069001002', 'SECURITYCODE': '149174', 'COMPANYCODE': None, 'Eid': 0}, {'CODETYPE': '058001001', 'CODEMARKET': '069001002001', 'SECURITYCODE': '000402', 'COMPANYCODE': None, 'Eid': 0}, {'CODETYPE': '060', 'CODEMARKET': '069001002', 'SECURITYCODE': '149174', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-21T10:00:14+08:00,2.070000083042471e+17,999.0,"http://data.eastmoney.com/notices/detail/000402/AN202007211393071839,JWU5JTg3JTkxJWU4JTllJThkJWU4JWExJTk3.html"
,2020-07-21T00:00:00+08:00,0,1025.0,2020-07-21T00:00:00+08:00,金融街:2020年面向专业投资者公开发行公司债券(第一期)发行公告,AN202007211393071840,"[{'SECURITYVARIETYCODE': '1000002051', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '000402', 'SECURITYFULLNAME': '金融街', 'SECURITYSHORTNAME': '金融街', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002001', 'TRADEMARKET': '深交所主板', 'LISTINGSTATE': '0', 'COMPANYCODE': '10000675', 'Eid': 0}, {'SECURITYVARIETYCODE': '1002312071', 'SECURITYTYPECODE': '060', 'SECURITYCODE': '149174', 'SECURITYFULLNAME': '金融街控股股份有限公司2020年面向专业投资者公开发行公司债券(第一期)', 'SECURITYSHORTNAME': '20金街01', 'SECURITYTYPE': '债券', 'TRADEMARKETCODE': '069001002', 'TRADEMARKET': '深圳证券交易所', 'LISTINGSTATE': '9', 'COMPANYCODE': '10000675', 'Eid': 0}]","[{'COLUMNCODE': '001002008', 'COLUMNNAME': '其他', 'NodeName': None, 'Eid': 0, 'Order': 999}, {'COLUMNCODE': '003006002', 'COLUMNNAME': '发行公告', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002001', 'SECURITYCODE': '000402', 'COMPANYCODE': None, 'Eid': 0}, {'CODETYPE': '060', 'CODEMARKET': '069001002', 'SECURITYCODE': '149174', 'COMPANYCODE': None, 'Eid': 0}, {'CODETYPE': '058001001', 'CODEMARKET': '069001002001', 'SECURITYCODE': '000402', 'COMPANYCODE': None, 'Eid': 0}, {'CODETYPE': '060', 'CODEMARKET': '069001002', 'SECURITYCODE': '149174', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-21T09:59:26+08:00,2.070000083042471e+17,999.0,"http://data.eastmoney.com/notices/detail/000402/AN202007211393071840,JWU5JTg3JTkxJWU4JTllJThkJWU4JWExJTk3.html"
,2020-07-21T00:00:00+08:00,0,124.0,2020-07-21T00:00:00+08:00,深圳能源:关于2020年上半年生产经营情况的自愿性信息披露公告,AN202007201392952171,"[{'SECURITYVARIETYCODE': '1000000200', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '000027', 'SECURITYFULLNAME': '深圳能源', 'SECURITYSHORTNAME': '深圳能源', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002001', 'TRADEMARKET': '深交所主板', 'LISTINGSTATE': '0', 'COMPANYCODE': '10000616', 'Eid': 0}]","[{'COLUMNCODE': '001002004013', 'COLUMNNAME': '月度经营情况', 'NodeName': None, 'Eid': 0, 'Order': 239}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002001', 'SECURITYCODE': '000027', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-21T09:38:11+08:00,2.0700000830133952e+17,239.0,"http://data.eastmoney.com/notices/detail/000027/AN202007201392952171,JWU2JWI3JWIxJWU1JTljJWIzJWU4JTgzJWJkJWU2JWJhJTkw.html"
,2020-07-21T00:00:00+08:00,0,63.0,2020-07-21T00:00:00+08:00,正元智慧:董事会关于本次交易不构成重组上市的说明,AN202007201392947467,"[{'SECURITYVARIETYCODE': '1000506178', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '300645', 'SECURITYFULLNAME': '正元智慧', 'SECURITYSHORTNAME': '正元智慧', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002002', 'TRADEMARKET': '深交所创业板', 'LISTINGSTATE': '0', 'COMPANYCODE': '80439303', 'Eid': 0}]","[{'COLUMNCODE': '001003001001003', 'COLUMNNAME': '专项说明/独立意见', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002002', 'SECURITYCODE': '300645', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-21T09:29:34+08:00,2.070000083002299e+17,999.0,"http://data.eastmoney.com/notices/detail/300645/AN202007201392947467,JWU2JWFkJWEzJWU1JTg1JTgzJWU2JTk5JWJhJWU2JTg1JWE3.html"
,2020-07-21T00:00:00+08:00,0,195.0,2020-07-21T00:00:00+08:00,601088:中国神华2020年6月份主要运营数据公告,AN202007201392938193,"[{'SECURITYVARIETYCODE': '1000010134', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '601088', 'SECURITYFULLNAME': '中国神华', 'SECURITYSHORTNAME': '中国神华', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001001001', 'TRADEMARKET': '上交所主板', 'LISTINGSTATE': '0', 'COMPANYCODE': '80021896', 'Eid': 0}, {'SECURITYVARIETYCODE': '1000145363', 'SECURITYTYPECODE': '058001003001', 'SECURITYCODE': '01088', 'SECURITYFULLNAME': '中国神华', 'SECURITYSHORTNAME': '中国神华', 'SECURITYTYPE': 'H股', 'TRADEMARKETCODE': '069002004001', 'TRADEMARKET': '香港交易所主板', 'LISTINGSTATE': '0', 'COMPANYCODE': '80021896', 'Eid': 0}]","[{'COLUMNCODE': '001002004013', 'COLUMNNAME': '月度经营情况', 'NodeName': None, 'Eid': 0, 'Order': 239}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001001001', 'SECURITYCODE': '601088', 'COMPANYCODE': None, 'Eid': 0}, {'CODETYPE': '058001003001', 'CODEMARKET': '069002004001', 'SECURITYCODE': '01088', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-21T09:28:20+08:00,2.0700000829982803e+17,239.0,"http://data.eastmoney.com/notices/detail/601088/AN202007201392938193,JWU0JWI4JWFkJWU1JTliJWJkJWU3JWE1JTllJWU1JThkJThl.html"
,2020-07-21T00:00:00+08:00,5,1.0,2020-07-21T00:00:00+08:00,关于无锡德林海环保科技股份有限公司人民币普通股股票科创板上市交易的公告,AN202007211393063873,"[{'SECURITYVARIETYCODE': '1001878438', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '688069', 'SECURITYFULLNAME': '德林海', 'SECURITYSHORTNAME': '德林海', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001001006', 'TRADEMARKET': '上交所科创板', 'LISTINGSTATE': '9', 'COMPANYCODE': '80994723', 'Eid': 0}]","[{'COLUMNCODE': '001002001001008001', 'COLUMNNAME': '首发提示性公告', 'NodeName': None, 'Eid': 0, 'Order': 97}, {'COLUMNCODE': '010002001', 'COLUMNNAME': '上证所上市退市公告', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001001006', 'SECURITYCODE': '688069', 'COMPANYCODE': None, 'Eid': 0}, {'CODETYPE': '058001001', 'CODEMARKET': '069001001006', 'SECURITYCODE': '688069', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-21T09:11:10+08:00,2.070000083041403e+17,97.0,"http://data.eastmoney.com/notices/detail/688069/AN202007211393063873,JWU1JWJlJWI3JWU2JTllJTk3JWU2JWI1JWI3.html"
,2020-07-21T00:00:00+08:00,0,123.0,2020-07-21T00:00:00+08:00,关于安徽大地熊新材料股份有限公司人民币普通股股票科创板上市交易的公告,AN202007211393063876,"[{'SECURITYVARIETYCODE': '1001006359', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '688077', 'SECURITYFULLNAME': '大地熊', 'SECURITYSHORTNAME': '大地熊', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001001006', 'TRADEMARKET': '上交所科创板', 'LISTINGSTATE': '9', 'COMPANYCODE': '80643034', 'Eid': 0}]","[{'COLUMNCODE': '001002001001008001', 'COLUMNNAME': '首发提示性公告', 'NodeName': None, 'Eid': 0, 'Order': 97}, {'COLUMNCODE': '010002001', 'COLUMNNAME': '上证所上市退市公告', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001001006', 'SECURITYCODE': '688077', 'COMPANYCODE': None, 'Eid': 0}, {'CODETYPE': '058001001', 'CODEMARKET': '069001001006', 'SECURITYCODE': '688077', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-21T09:10:50+08:00,2.070000083041403e+17,97.0,"http://data.eastmoney.com/notices/detail/688077/AN202007211393063876,JWU1JWE0JWE3JWU1JTljJWIwJWU3JTg2JThh.html"
,2020-07-21T00:00:00+08:00,5,1.0,2020-07-21T00:00:00+08:00,关于深圳市力合微电子股份有限公司人民币普通股股票科创板上市交易的公告,AN202007211393063982,"[{'SECURITYVARIETYCODE': '1000576695', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '688589', 'SECURITYFULLNAME': '力合微', 'SECURITYSHORTNAME': '力合微', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001001006', 'TRADEMARKET': '上交所科创板', 'LISTINGSTATE': '9', 'COMPANYCODE': '80463392', 'Eid': 0}]","[{'COLUMNCODE': '001002001001008001', 'COLUMNNAME': '首发提示性公告', 'NodeName': None, 'Eid': 0, 'Order': 97}, {'COLUMNCODE': '010002001', 'COLUMNNAME': '上证所上市退市公告', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001001006', 'SECURITYCODE': '688589', 'COMPANYCODE': None, 'Eid': 0}, {'CODETYPE': '058001001', 'CODEMARKET': '069001001006', 'SECURITYCODE': '688589', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-21T09:10:10+08:00,2.0700000830414032e+17,97.0,"http://data.eastmoney.com/notices/detail/688589/AN202007211393063982,JWU1JThhJTliJWU1JTkwJTg4JWU1JWJlJWFl.html"
,2020-07-21T00:00:00+08:00,5,1.0,2020-07-21T00:00:00+08:00,关于深圳震有科技股份有限公司人民币普通股股票科创板上市交易的公告,AN202007211393063983,"[{'SECURITYVARIETYCODE': '1001042704', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '688418', 'SECURITYFULLNAME': '震有科技', 'SECURITYSHORTNAME': '震有科技', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001001006', 'TRADEMARKET': '上交所科创板', 'LISTINGSTATE': '9', 'COMPANYCODE': '80662788', 'Eid': 0}]","[{'COLUMNCODE': '001002001001008001', 'COLUMNNAME': '首发提示性公告', 'NodeName': None, 'Eid': 0, 'Order': 97}, {'COLUMNCODE': '010002001', 'COLUMNNAME': '上证所上市退市公告', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001001006', 'SECURITYCODE': '688418', 'COMPANYCODE': None, 'Eid': 0}, {'CODETYPE': '058001001', 'CODEMARKET': '069001001006', 'SECURITYCODE': '688418', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-21T09:03:07+08:00,2.0700000830414035e+17,97.0,"http://data.eastmoney.com/notices/detail/688418/AN202007211393063983,JWU5JTljJTg3JWU2JTljJTg5JWU3JWE3JTkxJWU2JThhJTgw.html"
,2020-07-21T00:00:00+08:00,5,1.0,2020-07-21T00:00:00+08:00,关于奇安信科技集团股份有限公司人民币普通股股票科创板上市交易的公告,AN202007211393063872,"[{'SECURITYVARIETYCODE': '1002232059', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '688561', 'SECURITYFULLNAME': '奇安信', 'SECURITYSHORTNAME': '奇安信', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001001006', 'TRADEMARKET': '上交所科创板', 'LISTINGSTATE': '9', 'COMPANYCODE': '80480555', 'Eid': 0}]","[{'COLUMNCODE': '001002001001008001', 'COLUMNNAME': '首发提示性公告', 'NodeName': None, 'Eid': 0, 'Order': 97}, {'COLUMNCODE': '010002001', 'COLUMNNAME': '上证所上市退市公告', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001001006', 'SECURITYCODE': '688561', 'COMPANYCODE': None, 'Eid': 0}, {'CODETYPE': '058001001', 'CODEMARKET': '069001001006', 'SECURITYCODE': '688561', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-21T09:02:19+08:00,2.070000083041403e+17,97.0,"http://data.eastmoney.com/notices/detail/688561/AN202007211393063872,JWU1JWE1JTg3JWU1JWFlJTg5JWU0JWJmJWEx.html"
,2020-07-21T00:00:00+08:00,5,1.0,2020-07-21T00:00:00+08:00,关于三生国健药业(上海)股份有限公司人民币普通股股票科创板上市交易的公告,AN202007211393063875,"[{'SECURITYVARIETYCODE': '1002029707', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '688336', 'SECURITYFULLNAME': '三生国健', 'SECURITYSHORTNAME': '三生国健', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001001006', 'TRADEMARKET': '上交所科创板', 'LISTINGSTATE': '9', 'COMPANYCODE': '80170442', 'Eid': 0}]","[{'COLUMNCODE': '001002001001008001', 'COLUMNNAME': '首发提示性公告', 'NodeName': None, 'Eid': 0, 'Order': 97}, {'COLUMNCODE': '010002001', 'COLUMNNAME': '上证所上市退市公告', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001001006', 'SECURITYCODE': '688336', 'COMPANYCODE': None, 'Eid': 0}, {'CODETYPE': '058001001', 'CODEMARKET': '069001001006', 'SECURITYCODE': '688336', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-21T09:00:28+08:00,2.0700000830414035e+17,97.0,"http://data.eastmoney.com/notices/detail/688336/AN202007211393063875,JWU0JWI4JTg5JWU3JTk0JTlmJWU1JTliJWJkJWU1JTgxJWE1.html"
,2020-07-21T00:00:00+08:00,5,1.0,2020-07-21T00:00:00+08:00,关于无锡芯朋微电子股份有限公司人民币普通股股票科创板上市交易的公告,AN202007211393063877,"[{'SECURITYVARIETYCODE': '1001117729', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '688508', 'SECURITYFULLNAME': '芯朋微', 'SECURITYSHORTNAME': '芯朋微', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001001006', 'TRADEMARKET': '上交所科创板', 'LISTINGSTATE': '9', 'COMPANYCODE': '80365473', 'Eid': 0}]","[{'COLUMNCODE': '001002001001008001', 'COLUMNNAME': '首发提示性公告', 'NodeName': None, 'Eid': 0, 'Order': 97}, {'COLUMNCODE': '010002001', 'COLUMNNAME': '上证所上市退市公告', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001001006', 'SECURITYCODE': '688508', 'COMPANYCODE': None, 'Eid': 0}, {'CODETYPE': '058001001', 'CODEMARKET': '069001001006', 'SECURITYCODE': '688508', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-21T08:59:28+08:00,2.070000083041404e+17,97.0,"http://data.eastmoney.com/notices/detail/688508/AN202007211393063877,JWU4JThhJWFmJWU2JTljJThiJWU1JWJlJWFl.html"
,2020-07-21T00:00:00+08:00,0,181.0,2020-07-21T00:00:00+08:00,603322:超讯通信关于控股子公司对外提供担保的公告,AN202007201392950865,"[{'SECURITYVARIETYCODE': '1000327153', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '603322', 'SECURITYFULLNAME': '超讯通信', 'SECURITYSHORTNAME': '超讯通信', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001001001', 'TRADEMARKET': '上交所主板', 'LISTINGSTATE': '0', 'COMPANYCODE': '80329978', 'Eid': 0}]","[{'COLUMNCODE': '001002008', 'COLUMNNAME': '其他', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001001001', 'SECURITYCODE': '603322', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-21T08:46:32+08:00,2.070000083011388e+17,999.0,"http://data.eastmoney.com/notices/detail/603322/AN202007201392950865,JWU4JWI2JTg1JWU4JWFlJWFmJWU5JTgwJTlhJWU0JWJmJWEx.html"
,2020-07-21T00:00:00+08:00,0,122.0,2020-07-21T00:00:00+08:00,佛燃能源:关于全资子公司对外投资设立控股子公司的公告,AN202007201392967543,"[{'SECURITYVARIETYCODE': '1000010917', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '002911', 'SECURITYFULLNAME': '佛燃能源', 'SECURITYSHORTNAME': '佛燃能源', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002003', 'TRADEMARKET': '深交所中小板', 'LISTINGSTATE': '0', 'COMPANYCODE': '80179109', 'Eid': 0}]","[{'COLUMNCODE': '001002008', 'COLUMNNAME': '其他', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002003', 'SECURITYCODE': '002911', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-21T08:46:16+08:00,2.070000083015629e+17,999.0,"http://data.eastmoney.com/notices/detail/002911/AN202007201392967543,JWU0JWJkJTliJWU3JTg3JTgzJWU4JTgzJWJkJWU2JWJhJTkw.html"
,2020-07-21T00:00:00+08:00,0,242.0,2020-07-21T00:00:00+08:00,中兴商业:关于全资子公司投资设立合资公司暨关联交易的进展公告,AN202007201392961840,"[{'SECURITYVARIETYCODE': '1000009110', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '000715', 'SECURITYFULLNAME': '中兴商业', 'SECURITYSHORTNAME': '中兴商业', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002001', 'TRADEMARKET': '深交所主板', 'LISTINGSTATE': '0', 'COMPANYCODE': '10001031', 'Eid': 0}]","[{'COLUMNCODE': '001002008', 'COLUMNNAME': '其他', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002001', 'SECURITYCODE': '000715', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-21T08:46:08+08:00,2.070000083014801e+17,999.0,"http://data.eastmoney.com/notices/detail/000715/AN202007201392961840,JWU0JWI4JWFkJWU1JTg1JWI0JWU1JTk1JTg2JWU0JWI4JTlh.html"
